id,question,language,intent,chapter,verse,verse_range,secondary_verse,relevance,answer,source,license
10199,What is the highest duty according to the Bhagavad Gita?,English,dharma,2,31,2.31,3.35,high,"Further, having regard to your duty, you should not waver, for there is nothing higher for a Kshatriya than a righteous war. — Reflect on the sacred principle of Chapter 2, Verse 31: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10200,How do I follow my dharma when it is difficult?,English,dharma,2,31,2.31,3.35,high,"Further, having regard to your duty, you should not waver, for there is nothing higher for a Kshatriya than a righteous war. — Reflect on the sacred principle of Chapter 2, Verse 31: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10201,What is karma and how does it work?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10202,Does karma mean everything is pre-determined?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10203,How does the Gita explain karma?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10204,I believe my bad karma is causing my suffering.,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10205,What is Nishkama Karma?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10206,How can I perform actions without creating negative karma?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10207,Can I change my karma?,English,karma,3,9,3.9,4.18,high,"The world is bound by actions other than those performed for the sake of sacrifice; do thou, therefore, O son of Kunti (Arjuna), perform actions for that sake alone, free from attachment. — Reflect on the sacred principle of Chapter 3, Verse 9: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10208,I want to be spiritually detached but I still love my family.,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10209,Does detachment mean I should not care about anything?,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10210,How do I practice detachment in everyday life?,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10211,The Gita's meaning of non-attachment explained simply.,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10212,What is the difference between detachment and indifference?,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10213,How do I detach from results without losing motivation?,English,detachment,2,47,2.47,5.10,high,"Your right is only to work, but not to its results; do not let the results of action be your motive, nor let your attachment be to inaction. — Reflect on the sacred principle of Chapter 2, Verse 47: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10214,How do I begin meditation according to the Gita?,English,meditation,6,10,6.10,6.11,high,"Let the yogi constantly strive to keep the mind steady, remaining in solitude, alone, with the body and mind controlled, and free from hope and greed. — Reflect on the sacred principle of Chapter 6, Verse 10: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
10215,I cannot meditate because my mind is too restless.,English,meditation,6,10,6.10,6.11,high,"Let the yogi constantly strive to keep the mind steady, remaining in solitude, alone, with the body and mind controlled, and free from hope and greed. — Reflect on the sacred principle of Chapter 6, Verse 10: apply integrity, focus on duty without anxiety over outcomes, and cultivate inner peace.",Original — authored for Geetha GPT training dataset,Project-internal / CC0
